Orthogroup	Duplications (all)	Duplications (50% support)
OG0004145	6	6
OG0004146	6	6
OG0004147	6	6
OG0004148	6	6
OG0004149	6	6
OG0004150	6	6
OG0004151	7	7
OG0004152	6	6
OG0004153	6	6
OG0004154	6	6
OG0004155	6	6
OG0004156	6	6
OG0004157	5	5
OG0004158	6	6
OG0004159	10	10
OG0004160	6	6
OG0004161	6	6
OG0004162	6	6
OG0004163	6	6
OG0004164	6	6
OG0004165	5	5
OG0004166	6	6
OG0004167	5	4
OG0004168	6	6
OG0004169	6	6
OG0004170	6	6
OG0004171	6	6
OG0004172	6	6
OG0004173	6	5
OG0004174	6	6
OG0004175	6	6
OG0004176	6	6
OG0004177	8	8
OG0004178	6	6
OG0004179	6	6
OG0004180	6	6
OG0004181	6	6
OG0004182	2	2
OG0004183	6	6
OG0004184	5	5
OG0004185	6	5
OG0004186	6	6
OG0004187	6	6
OG0004188	12	12
OG0004189	6	6
OG0004190	6	6
OG0004191	6	6
OG0004192	6	6
OG0004193	6	6
OG0004194	6	6
OG0004195	8	8
OG0004196	6	6
OG0004197	4	3
OG0004198	6	6
OG0004199	6	6
OG0004200	6	6
OG0004201	7	7
OG0004202	6	6
OG0004203	6	6
OG0004204	6	6
OG0004205	6	6
OG0004206	4	4
OG0004207	5	5
OG0004208	6	6
OG0004209	6	6
OG0004210	6	6
OG0004211	6	6
OG0004212	6	6
OG0004213	6	6
OG0004214	6	6
OG0004215	6	6
OG0004216	6	6
OG0004217	4	4
OG0004218	6	6
OG0004219	5	5
OG0004220	6	6
OG0004221	6	6
OG0004222	5	5
OG0004223	6	6
OG0004224	6	6
OG0004225	5	5
OG0004226	6	6
OG0004227	8	8
OG0004228	6	6
OG0004229	12	12
OG0004230	6	6
OG0004231	9	9
OG0004232	6	6
OG0004233	6	6
OG0004234	6	6
OG0004235	6	6
OG0004236	5	5
OG0004237	5	5
OG0004238	7	7
OG0004239	8	8
OG0004240	6	6
OG0004241	6	6
OG0004242	6	6
OG0004243	6	6
OG0004244	6	6
OG0004245	6	6
OG0004246	6	6
OG0004247	6	6
OG0004248	6	6
OG0004249	11	11
OG0004250	7	7
OG0004251	8	8
OG0004252	6	6
OG0004253	6	6
OG0004254	6	6
OG0004255	6	6
OG0004256	7	7
OG0004257	6	6
OG0004258	6	6
OG0004259	6	6
OG0004260	6	6
OG0004261	6	6
OG0004262	6	6
OG0004263	7	7
OG0004264	6	6
OG0004265	6	6
OG0004266	8	8
OG0004267	8	8
OG0004268	6	6
OG0004269	6	6
OG0004270	7	7
OG0004271	8	8
OG0004272	6	6
OG0004273	6	6
OG0004274	5	5
OG0004275	6	6
OG0004276	6	6
OG0004277	8	8
OG0004278	6	6
OG0004279	6	6
OG0004280	6	6
OG0004281	6	6
OG0004282	6	6
OG0004283	7	7
OG0004284	6	6
OG0004285	6	6
OG0004286	6	6
OG0004287	5	5
OG0004288	6	6
OG0004289	6	6
OG0004290	6	6
OG0004291	6	6
OG0004292	6	6
OG0004293	6	6
OG0004294	6	6
OG0004295	6	6
OG0004296	6	6
OG0004297	3	3
OG0004298	6	6
OG0004299	6	6
OG0004300	7	7
OG0004301	6	6
OG0004302	6	6
OG0004303	6	6
OG0004304	9	9
OG0004305	6	6
OG0004306	6	6
OG0004307	6	6
OG0004308	6	6
OG0004309	6	6
OG0004310	6	6
OG0004311	6	6
OG0004312	6	6
OG0004313	5	5
OG0004314	6	6
OG0004315	6	6
OG0004316	6	6
OG0004317	6	6
OG0004318	6	6
OG0004319	6	6
OG0004320	8	8
OG0004321	6	6
OG0004322	6	6
OG0004323	6	6
OG0004324	6	6
OG0004325	6	6
OG0004326	9	9
OG0004327	8	8
OG0004328	6	6
OG0004329	9	9
OG0004330	6	6
OG0004331	6	6
OG0004332	7	7
OG0004333	6	6
OG0004334	6	6
OG0004335	6	6
OG0004336	6	6
OG0004337	6	6
OG0004338	6	6
OG0004339	6	6
OG0004340	6	6
OG0004341	6	6
OG0004342	6	6
OG0004343	6	6
OG0004344	7	7
OG0004345	6	6
OG0004346	6	6
OG0004347	6	6
OG0004348	6	6
OG0004349	6	6
OG0004350	6	6
OG0004351	6	6
OG0004352	6	6
OG0004353	10	10
OG0004354	7	7
OG0004355	8	8
OG0004356	8	8
OG0004357	7	7
OG0004358	7	7
OG0004359	10	10
OG0004360	9	9
OG0004361	10	10
OG0004362	9	9
OG0004363	9	9
OG0004364	9	9
OG0004365	9	9
OG0004366	9	9
OG0004367	8	8
OG0004368	7	7
OG0004369	8	8
OG0004370	10	10
OG0004371	12	12
OG0004372	11	11
OG0004373	7	7
OG0004374	7	7
OG0004375	7	7
OG0004376	8	8
OG0004377	9	9
OG0004378	7	7
OG0004379	7	7
OG0004380	9	9
OG0004381	7	7
OG0004382	7	7
OG0004383	9	9
OG0004384	7	7
OG0004385	9	9
OG0004386	7	7
OG0004387	7	7
OG0004388	8	8
OG0004389	8	8
OG0004390	9	9
OG0004391	7	7
OG0004392	8	8
OG0004393	7	7
OG0004394	7	7
OG0004395	8	8
OG0004396	7	6
OG0004397	7	7
OG0004398	9	9
OG0004399	7	7
OG0004400	8	8
OG0004401	7	7
OG0004402	9	9
OG0004403	7	7
OG0004404	7	7
OG0004405	9	9
OG0004406	7	7
OG0004407	7	7
OG0004408	10	10
OG0004409	7	7
OG0004410	8	8
OG0004411	9	9
OG0004412	9	9
OG0004413	8	8
OG0004414	7	7
OG0004415	7	7
OG0004416	6	6
OG0004417	7	7
OG0004418	10	10
OG0004419	6	6
OG0004420	9	9
OG0004421	7	7
OG0004422	7	7
OG0004423	7	7
OG0004424	7	7
OG0004425	7	7
OG0004426	6	6
OG0004427	7	7
OG0004428	8	8
OG0004429	10	10
OG0004430	10	10
OG0004431	8	8
OG0004432	11	11
OG0004433	12	12
OG0004434	11	11
OG0004435	11	11
OG0004436	12	12
OG0004437	11	11
OG0004438	12	12
OG0004439	11	11
OG0004440	11	11
OG0004441	11	11
OG0004442	11	11
OG0004443	11	11
OG0004444	11	11
OG0004445	11	11
OG0004446	12	12
OG0004447	11	11
OG0004448	10	10
OG0004449	11	11
OG0004450	11	11
OG0004451	12	12
OG0004452	11	11
OG0004453	12	12
OG0004454	12	12
OG0004455	12	12
OG0004456	12	12
OG0004457	12	12
OG0004458	12	12
OG0004459	12	12
OG0004460	12	12
OG0004461	12	12
OG0004462	12	12
OG0004463	12	12
OG0004464	12	12
OG0004465	12	12
OG0004466	12	12
OG0004467	12	12
OG0004468	12	12
OG0004469	11	11
OG0004470	11	11
OG0004471	5	5
OG0004472	5	5
OG0004473	5	5
OG0004474	5	5
OG0004475	5	5
OG0004476	11	11
OG0004477	5	5
OG0004478	4	4
OG0004479	11	11
OG0004480	11	11
OG0004481	5	5
OG0004482	5	5
OG0004483	5	5
OG0004484	5	5
OG0004485	6	6
OG0004486	5	5
OG0004487	3	3
OG0004488	5	5
OG0004489	5	5
OG0004490	7	7
OG0004491	9	9
OG0004492	7	7
OG0004493	4	4
OG0004494	5	5
OG0004495	5	5
OG0004496	11	11
OG0004497	5	5
OG0004498	6	6
OG0004499	5	5
OG0004500	5	5
OG0004501	6	6
OG0004502	11	11
OG0004503	5	5
OG0004504	5	5
OG0004505	5	5
OG0004506	7	7
OG0004507	11	11
OG0004508	6	6
OG0004509	5	5
OG0004510	5	5
OG0004511	5	5
OG0004512	5	5
OG0004513	5	5
OG0004514	5	5
OG0004515	7	7
OG0004516	5	5
OG0004517	5	5
OG0004518	5	5
OG0004519	5	5
OG0004520	5	5
OG0004521	9	9
OG0004522	5	5
OG0004523	5	5
OG0004524	5	5
OG0004525	11	11
OG0004526	8	8
OG0004527	4	1
OG0004528	5	5
OG0004529	5	4
OG0004530	5	5
OG0004531	11	11
OG0004532	5	5
OG0004533	5	5
OG0004534	5	5
OG0004535	4	4
OG0004536	8	8
OG0004537	5	5
OG0004538	11	11
OG0004539	11	11
OG0004540	5	5
OG0004541	5	5
OG0004542	5	5
OG0004543	11	11
OG0004544	5	5
OG0004545	5	5
OG0004546	8	7
OG0004547	7	7
OG0004548	5	5
OG0004549	6	5
OG0004550	5	5
OG0004551	5	5
OG0004552	4	4
OG0004553	5	5
OG0004554	5	5
OG0004555	5	5
OG0004556	4	2
OG0004557	5	5
OG0004558	5	5
OG0004559	11	11
OG0004560	5	5
OG0004561	5	5
OG0004562	6	6
OG0004563	5	5
OG0004564	6	6
OG0004565	6	6
OG0004566	5	5
OG0004567	8	8
OG0004568	5	5
OG0004569	5	5
OG0004570	5	5
OG0004571	5	5
OG0004572	4	4
OG0004573	5	5
OG0004574	5	5
OG0004575	11	11
OG0004576	5	5
OG0004577	5	4
OG0004578	5	5
OG0004579	5	5
OG0004580	5	5
OG0004581	4	4
OG0004582	5	5
OG0004583	5	5
OG0004584	7	7
OG0004585	5	5
OG0004586	5	5
OG0004587	5	5
OG0004588	5	5
OG0004589	5	5
OG0004590	7	7
OG0004591	5	5
OG0004592	5	5
OG0004593	5	5
OG0004594	5	5
OG0004595	5	5
OG0004596	5	5
OG0004597	5	5
OG0004598	5	5
OG0004599	5	5
OG0004600	5	5
OG0004601	11	11
OG0004602	5	5
OG0004603	5	5
OG0004604	6	6
OG0004605	5	5
OG0004606	5	5
OG0004607	5	5
OG0004608	5	5
OG0004609	5	5
OG0004610	3	3
OG0004611	5	5
OG0004612	5	5
OG0004613	5	5
OG0004614	3	3
OG0004615	5	5
OG0004616	6	6
OG0004617	5	5
OG0004618	5	5
OG0004619	5	5
OG0004620	5	5
OG0004621	5	5
OG0004622	5	5
OG0004623	5	5
OG0004624	5	5
OG0004625	5	5
OG0004626	5	5
OG0004627	6	6
OG0004628	6	6
OG0004629	6	6
OG0004630	5	5
OG0004631	5	5
OG0004632	5	5
OG0004633	5	5
OG0004634	5	5
OG0004635	5	5
OG0004636	5	5
OG0004637	5	5
OG0004638	5	5
OG0004639	5	5
OG0004640	5	5
OG0004641	7	7
OG0004642	9	9
OG0004643	5	5
OG0004644	5	5
OG0004645	5	5
OG0004646	5	5
OG0004647	5	5
OG0004648	5	5
OG0004649	8	8
OG0004650	5	5
OG0004651	5	5
OG0004652	3	3
OG0004653	5	5
OG0004654	5	5
OG0004655	5	5
OG0004656	5	5
OG0004657	5	5
OG0004658	5	5
OG0004659	5	5
OG0004660	5	5
OG0004661	5	5
OG0004662	5	5
OG0004663	5	5
OG0004664	5	5
OG0004665	5	5
OG0004666	5	5
OG0004667	5	5
OG0004668	4	4
OG0004669	7	7
OG0004670	5	5
OG0004671	5	5
OG0004672	5	5
OG0004673	5	4
OG0004674	5	5
OG0004675	6	6
OG0004676	5	5
OG0004677	5	5
OG0004678	5	5
OG0004679	5	5
OG0004680	5	5
OG0004681	5	5
OG0004682	5	5
OG0004683	2	2
OG0004684	5	5
OG0004685	5	5
OG0004686	5	5
OG0004687	5	5
OG0004688	5	5
OG0004689	5	5
OG0004690	7	7
OG0004691	6	6
OG0004692	6	6
OG0004693	5	5
OG0004694	5	5
OG0004695	5	5
OG0004696	5	5
OG0004697	5	5
OG0004698	5	5
OG0004699	5	5
OG0004700	5	5
OG0004701	5	5
OG0004702	5	5
OG0004703	9	9
OG0004704	5	5
OG0004705	7	7
OG0004706	4	4
OG0004707	5	5
OG0004708	5	5
OG0004709	5	5
OG0004710	5	5
OG0004711	5	5
OG0004712	6	6
OG0004713	5	5
OG0004714	5	5
OG0004715	5	5
OG0004716	4	4
OG0004717	5	5
OG0004718	6	6
OG0004719	5	5
OG0004720	5	5
OG0004721	4	4
OG0004722	5	5
OG0004723	5	5
OG0004724	5	5
OG0004725	5	5
OG0004726	5	5
OG0004727	6	6
OG0004728	5	5
OG0004729	5	5
OG0004730	4	4
OG0004731	5	5
OG0004732	7	7
OG0004733	10	10
OG0004734	5	5
OG0004735	5	5
OG0004736	5	5
OG0004737	5	5
OG0004738	5	5
OG0004739	5	5
OG0004740	5	5
OG0004741	5	5
OG0004742	5	5
OG0004743	5	5
OG0004744	5	5
OG0004745	6	6
OG0004746	5	5
OG0004747	5	5
OG0004748	5	5
OG0004749	5	5
OG0004750	5	5
OG0004751	5	5
OG0004752	5	5
OG0004753	5	5
OG0004754	5	5
OG0004755	5	5
OG0004756	5	5
OG0004757	5	5
OG0004758	5	5
OG0004759	7	7
OG0004760	5	5
OG0004761	7	7
OG0004762	5	5
OG0004763	5	5
OG0004764	5	5
OG0004765	3	2
OG0004766	5	5
OG0004767	5	5
OG0004768	5	5
OG0004769	5	5
OG0004770	5	5
OG0004771	5	5
OG0004772	5	5
OG0004773	5	5
OG0004774	5	5
OG0004775	9	7
OG0004776	5	5
OG0004777	5	5
OG0004778	5	5
OG0004779	6	6
OG0004780	5	5
OG0004781	5	5
OG0004782	5	5
OG0004783	7	7
OG0004784	5	5
OG0004785	7	6
OG0004786	5	5
OG0004787	5	5
OG0004788	5	5
OG0004789	5	5
OG0004790	5	5
OG0004791	5	5
OG0004792	5	5
OG0004793	8	8
OG0004794	5	5
OG0004795	5	5
OG0004796	5	5
OG0004797	5	5
OG0004798	5	5
OG0004799	5	5
OG0004800	3	3
OG0004801	5	5
OG0004802	5	5
OG0004803	5	5
OG0004804	5	5
OG0004805	5	5
OG0004806	5	5
OG0004807	6	6
OG0004808	5	5
OG0004809	7	7
OG0004810	8	8
OG0004811	5	5
OG0004812	5	5
OG0004813	5	5
OG0004814	5	5
OG0004815	5	5
OG0004816	5	5
OG0004817	5	5
OG0004818	5	5
OG0004819	5	5
OG0004820	5	5
OG0004821	5	5
OG0004822	5	5
OG0004823	5	5
OG0004824	5	5
OG0004825	6	6
OG0004826	5	5
OG0004827	4	4
OG0004828	5	5
OG0004829	5	5
OG0004830	5	5
OG0004831	3	3
OG0004832	5	5
OG0004833	5	5
OG0004834	5	5
OG0004835	5	5
OG0004836	5	5
OG0004837	5	5
OG0004838	3	3
OG0004839	6	6
OG0004840	5	5
OG0004841	5	5
OG0004842	4	4
OG0004843	6	6
OG0004844	5	4
OG0004845	5	5
OG0004846	5	5
OG0004847	5	5
OG0004848	8	8
OG0004849	7	7
OG0004850	6	6
OG0004851	4	4
OG0004852	7	7
OG0004853	5	5
OG0004854	9	9
OG0004855	5	5
OG0004856	5	5
OG0004857	5	5
OG0004858	5	5
OG0004859	5	5
OG0004860	5	5
OG0004861	5	4
OG0004862	5	5
OG0004863	5	5
OG0004864	5	5
OG0004865	3	3
OG0004866	5	5
OG0004867	5	5
OG0004868	6	6
OG0004869	5	5
OG0004870	5	5
OG0004871	5	5
OG0004872	5	5
OG0004873	5	5
OG0004874	6	6
OG0004875	5	5
OG0004876	5	5
OG0004877	5	5
OG0004878	5	5
OG0004879	6	6
OG0004880	5	5
OG0004881	7	7
OG0004882	7	7
OG0004883	5	5
OG0004884	5	5
OG0004885	5	5
OG0004886	5	5
OG0004887	5	5
OG0004888	7	7
OG0004889	5	5
OG0004890	3	3
OG0004891	4	3
OG0004892	7	7
OG0004893	5	5
OG0004894	5	5
OG0004895	5	5
OG0004896	5	5
OG0004897	5	5
OG0004898	5	5
OG0004899	5	5
OG0004900	5	5
OG0004901	5	5
OG0004902	8	8
OG0004903	5	5
OG0004904	5	5
OG0004905	5	5
OG0004906	5	5
OG0004907	5	5
OG0004908	5	5
OG0004909	8	8
OG0004910	5	5
OG0004911	5	5
OG0004912	7	7
OG0004913	5	5
OG0004914	5	5
OG0004915	5	5
OG0004916	5	5
OG0004917	5	5
OG0004918	7	7
OG0004919	5	5
OG0004920	4	4
OG0004921	5	5
OG0004922	5	5
OG0004923	6	6
OG0004924	6	6
OG0004925	5	5
OG0004926	5	5
OG0004927	5	5
OG0004928	6	6
OG0004929	7	7
OG0004930	9	9
OG0004931	6	6
OG0004932	8	8
OG0004933	7	7
OG0004934	7	7
OG0004935	8	8
OG0004936	8	8
OG0004937	6	6
OG0004938	8	8
OG0004939	6	6
OG0004940	8	8
OG0004941	8	8
OG0004942	6	6
OG0004943	8	8
OG0004944	7	7
OG0004945	6	6
OG0004946	8	8
OG0004947	6	6
OG0004948	8	8
OG0004949	6	6
OG0004950	8	8
OG0004951	7	7
OG0004952	6	6
OG0004953	6	6
OG0004954	6	6
OG0004955	8	8
OG0004956	8	8
OG0004957	6	6
OG0004958	8	8
OG0004959	6	6
OG0004960	6	6
OG0004961	6	6
OG0004962	8	8
OG0004963	8	8
OG0004964	6	6
OG0004965	8	8
OG0004966	6	6
OG0004967	6	6
OG0004968	8	8
OG0004969	6	6
OG0004970	8	8
OG0004971	6	6
OG0004972	6	6
OG0004973	8	8
OG0004974	6	6
OG0004975	6	6
OG0004976	6	6
OG0004977	6	6
OG0004978	6	6
OG0004979	7	7
OG0004980	6	5
OG0004981	6	6
OG0004982	8	8
OG0004983	7	7
OG0004984	7	7
OG0004985	8	8
OG0004986	6	6
OG0004987	6	6
OG0004988	7	7
OG0004989	6	6
OG0004990	8	8
OG0004991	6	6
OG0004992	8	8
OG0004993	6	6
OG0004994	8	8
OG0004995	9	9
OG0004996	9	9
OG0004997	6	6
OG0004998	8	8
OG0004999	7	7
OG0005000	8	8
OG0005001	10	10
OG0005002	8	8
OG0005003	6	6
OG0005004	5	5
OG0005005	6	6
OG0005006	6	6
OG0005007	6	6
OG0005008	6	6
OG0005009	7	7
OG0005010	8	8
OG0005011	6	6
OG0005012	7	7
OG0005013	6	6
OG0005014	6	6
OG0005015	10	10
OG0005016	6	6
OG0005017	10	10
OG0005018	11	11
OG0005019	10	10
OG0005020	11	11
OG0005021	9	9
OG0005022	10	10
OG0005023	11	11
OG0005024	10	10
OG0005025	10	10
OG0005026	10	10
OG0005027	11	11
OG0005028	10	10
OG0005029	10	10
OG0005030	10	10
OG0005031	8	8
OG0005032	10	10
OG0005033	11	11
OG0005034	11	11
OG0005035	11	11
OG0005036	11	11
OG0005037	11	11
OG0005038	11	11
OG0005039	11	11
OG0005040	11	11
OG0005041	11	11
OG0005042	11	11
OG0005043	11	11
OG0005044	11	11
OG0005045	11	11
OG0005046	11	11
OG0005047	11	11
OG0005048	11	11
OG0005049	4	4
OG0005050	4	4
OG0005051	4	4
OG0005052	4	4
OG0005053	5	5
OG0005054	4	4
OG0005055	4	4
OG0005056	4	4
OG0005057	5	5
OG0005058	4	4
OG0005059	4	4
OG0005060	4	4
OG0005061	7	7
OG0005062	10	10
OG0005063	5	5
OG0005064	5	5
OG0005065	5	4
OG0005066	10	10
OG0005067	6	6
OG0005068	8	7
OG0005069	4	4
OG0005070	4	4
OG0005071	9	9
OG0005072	4	4
OG0005073	4	4
OG0005074	4	4
OG0005075	10	10
OG0005076	4	4
OG0005077	8	8
OG0005078	4	3
OG0005079	3	3
OG0005080	4	4
OG0005081	4	4
OG0005082	4	4
OG0005083	4	4
OG0005084	4	4
OG0005085	4	4
OG0005086	4	4
OG0005087	3	3
OG0005088	4	4
OG0005089	3	3
OG0005090	6	6
OG0005091	4	4
OG0005092	6	6
OG0005093	4	4
OG0005094	9	9
OG0005095	4	4
OG0005096	4	4
OG0005097	5	5
OG0005098	4	4
OG0005099	4	4
OG0005100	9	9
OG0005101	8	8
OG0005102	4	4
OG0005103	4	4
OG0005104	5	5
OG0005105	4	4
OG0005106	4	4
OG0005107	10	10
OG0005108	4	4
OG0005109	4	4
OG0005110	4	4
OG0005111	9	9
OG0005112	4	4
OG0005113	4	4
OG0005114	4	4
OG0005115	6	6
OG0005116	4	4
OG0005117	4	4
OG0005118	6	6
OG0005119	6	5
OG0005120	5	5
OG0005121	10	10
OG0005122	4	4
OG0005123	4	4
OG0005124	4	4
OG0005125	4	4
OG0005126	4	4
OG0005127	4	4
OG0005128	4	4
OG0005129	4	4
OG0005130	4	4
OG0005131	4	4
OG0005132	4	4
OG0005133	9	9
OG0005134	4	4
OG0005135	4	4
OG0005136	9	9
OG0005137	4	4
OG0005138	4	4
OG0005139	4	4
OG0005140	4	4
OG0005141	4	4
OG0005142	3	3
OG0005143	4	4
OG0005144	4	4
OG0005145	4	4
OG0005146	4	4
OG0005147	4	4
OG0005148	4	4
OG0005149	4	4
OG0005150	4	4
OG0005151	3	3
OG0005152	4	4
OG0005153	4	4
OG0005154	4	4
OG0005155	4	4
OG0005156	4	4
OG0005157	10	10
OG0005158	4	4
OG0005159	4	4
OG0005160	10	10
OG0005161	4	4
OG0005162	4	4
OG0005163	4	4
OG0005164	4	4
OG0005165	5	5
OG0005166	4	4
OG0005167	4	4
OG0005168	3	3
OG0005169	6	6
OG0005170	4	4
OG0005171	4	4
OG0005172	5	5
OG0005173	4	4
OG0005174	4	4
OG0005175	10	10
OG0005176	4	4
OG0005177	4	4
OG0005178	4	4
OG0005179	5	5
OG0005180	4	4
OG0005181	4	4
OG0005182	10	10
OG0005183	8	8
OG0005184	4	4
OG0005185	9	9
OG0005186	4	4
OG0005187	4	4
OG0005188	4	4
OG0005189	4	4
OG0005190	4	4
OG0005191	4	4
OG0005192	4	4
OG0005193	4	4
OG0005194	4	4
OG0005195	10	10
OG0005196	4	4
OG0005197	4	4
OG0005198	8	8
OG0005199	4	4
OG0005200	4	4
OG0005201	4	4
OG0005202	4	4
OG0005203	4	4
OG0005204	4	4
OG0005205	4	4
OG0005206	4	4
OG0005207	4	4
OG0005208	4	4
OG0005209	3	3
OG0005210	4	4
OG0005211	4	4
OG0005212	4	4
OG0005213	4	4
OG0005214	4	4
OG0005215	6	6
OG0005216	4	4
OG0005217	4	4
OG0005218	3	3
OG0005219	4	4
OG0005220	4	4
OG0005221	4	4
OG0005222	4	4
OG0005223	4	4
OG0005224	4	4
OG0005225	4	4
OG0005226	4	4
OG0005227	4	4
OG0005228	6	6
OG0005229	4	4
OG0005230	4	4
OG0005231	4	4
OG0005232	4	4
OG0005233	4	4
OG0005234	7	7
OG0005235	4	4
OG0005236	4	4
OG0005237	5	5
OG0005238	4	4
OG0005239	4	4
OG0005240	4	4
OG0005241	4	4
OG0005242	4	4
OG0005243	4	4
OG0005244	4	4
OG0005245	4	4
OG0005246	4	4
OG0005247	5	5
OG0005248	4	4
OG0005249	5	5
OG0005250	4	4
OG0005251	4	4
OG0005252	4	4
OG0005253	6	6
OG0005254	4	4
OG0005255	4	4
OG0005256	4	4
OG0005257	5	5
OG0005258	4	4
OG0005259	4	4
OG0005260	4	4
OG0005261	4	4
OG0005262	4	4
OG0005263	4	4
OG0005264	5	5
OG0005265	4	4
OG0005266	4	4
OG0005267	4	4
OG0005268	4	4
OG0005269	4	4
OG0005270	4	4
OG0005271	4	4
OG0005272	3	3
OG0005273	4	4
OG0005274	4	4
OG0005275	4	4
OG0005276	10	10
OG0005277	4	4
OG0005278	5	5
OG0005279	9	9
OG0005280	4	4
OG0005281	4	3
OG0005282	8	8
OG0005283	6	6
OG0005284	4	3
OG0005285	4	4
OG0005286	4	4
OG0005287	4	4
OG0005288	4	4
OG0005289	4	4
OG0005290	4	4
OG0005291	4	4
OG0005292	4	4
OG0005293	4	4
OG0005294	4	4
OG0005295	4	3
OG0005296	4	4
OG0005297	6	6
OG0005298	4	4
OG0005299	6	6
OG0005300	4	4
OG0005301	4	4
OG0005302	5	5
OG0005303	5	5
OG0005304	4	4
OG0005305	4	4
OG0005306	4	4
OG0005307	4	4
OG0005308	4	4
OG0005309	3	3
OG0005310	6	6
OG0005311	4	4
OG0005312	4	4
OG0005313	6	6
OG0005314	4	4
OG0005315	4	4
OG0005316	4	4
OG0005317	4	4
OG0005318	4	4
OG0005319	4	4
OG0005320	4	4
OG0005321	4	4
OG0005322	4	4
OG0005323	4	4
OG0005324	4	4
OG0005325	5	5
OG0005326	4	4
OG0005327	6	6
OG0005328	6	6
OG0005329	4	4
OG0005330	4	4
OG0005331	4	4
OG0005332	4	4
OG0005333	4	4
OG0005334	4	4
OG0005335	4	4
OG0005336	4	4
OG0005337	4	4
OG0005338	4	4
OG0005339	6	6
OG0005340	4	4
OG0005341	4	4
OG0005342	4	4
OG0005343	4	4
OG0005344	3	3
OG0005345	4	4
OG0005346	4	4
OG0005347	4	4
OG0005348	4	4
OG0005349	4	4
OG0005350	6	6
OG0005351	4	4
OG0005352	4	4
OG0005353	5	5
OG0005354	4	4
OG0005355	4	4
OG0005356	4	4
OG0005357	6	6
OG0005358	4	4
OG0005359	4	4
OG0005360	4	4
OG0005361	5	5
OG0005362	4	4
OG0005363	4	4
OG0005364	4	4
OG0005365	6	6
OG0005366	4	4
OG0005367	4	4
OG0005368	4	4
OG0005369	6	6
OG0005370	4	4
OG0005371	4	4
OG0005372	4	4
OG0005373	3	3
OG0005374	5	5
OG0005375	4	4
OG0005376	4	4
OG0005377	4	4
OG0005378	9	9
OG0005379	4	4
OG0005380	4	4
OG0005381	4	4
OG0005382	4	4
OG0005383	4	4
OG0005384	4	4
OG0005385	4	4
OG0005386	4	4
OG0005387	4	4
OG0005388	6	6
OG0005389	4	4
OG0005390	4	4
OG0005391	4	4
OG0005392	4	4
OG0005393	4	4
OG0005394	4	4
OG0005395	4	4
OG0005396	4	4
OG0005397	4	4
OG0005398	6	6
OG0005399	6	6
OG0005400	4	4
OG0005401	4	4
OG0005402	7	7
OG0005403	7	7
OG0005404	4	4
OG0005405	4	4
OG0005406	5	5
OG0005407	4	4
OG0005408	4	4
OG0005409	3	3
OG0005410	4	4
OG0005411	4	4
OG0005412	8	8
OG0005413	3	3
OG0005414	4	4
OG0005415	4	4
OG0005416	4	4
OG0005417	4	4
OG0005418	4	4
OG0005419	4	4
OG0005420	4	4
OG0005421	4	4
OG0005422	6	6
OG0005423	4	4
OG0005424	4	4
OG0005425	4	4
OG0005426	3	2
OG0005427	5	5
OG0005428	4	4
OG0005429	6	6
OG0005430	4	4
OG0005431	4	4
OG0005432	4	4
OG0005433	4	4
OG0005434	3	3
OG0005435	4	4
OG0005436	6	4
OG0005437	4	4
OG0005438	5	5
OG0005439	4	4
OG0005440	6	6
OG0005441	4	4
OG0005442	4	4
OG0005443	4	4
OG0005444	4	4
OG0005445	4	4
OG0005446	3	3
OG0005447	4	4
OG0005448	4	4
OG0005449	4	4
OG0005450	4	4
OG0005451	4	4
OG0005452	3	3
OG0005453	4	4
OG0005454	2	2
OG0005455	6	6
OG0005456	4	4
OG0005457	4	4
OG0005458	6	6
OG0005459	4	4
OG0005460	4	4
OG0005461	4	4
OG0005462	4	4
OG0005463	4	4
OG0005464	5	5
OG0005465	4	4
OG0005466	6	6
OG0005467	7	7
OG0005468	4	4
OG0005469	4	4
OG0005470	4	4
OG0005471	4	4
OG0005472	3	3
OG0005473	4	4
OG0005474	4	4
OG0005475	4	4
OG0005476	4	4
OG0005477	4	4
OG0005478	4	4
OG0005479	4	4
OG0005480	4	4
OG0005481	4	4
OG0005482	5	5
OG0005483	9	9
OG0005484	4	4
OG0005485	4	4
OG0005486	4	4
OG0005487	4	4
OG0005488	4	4
OG0005489	7	7
OG0005490	4	4
OG0005491	4	4
OG0005492	5	5
OG0005493	4	4
OG0005494	5	5
OG0005495	5	5
OG0005496	4	4
OG0005497	4	4
OG0005498	2	1
OG0005499	4	4
OG0005500	4	4
OG0005501	4	4
OG0005502	5	5
OG0005503	4	4
OG0005504	4	4
OG0005505	4	4
OG0005506	4	4
OG0005507	4	4
OG0005508	4	4
OG0005509	4	4
OG0005510	4	4
OG0005511	4	4
OG0005512	4	4
OG0005513	4	4
OG0005514	4	4
OG0005515	5	5
OG0005516	4	4
OG0005517	4	4
OG0005518	4	4
OG0005519	4	4
OG0005520	4	4
OG0005521	4	4
OG0005522	4	4
OG0005523	6	6
OG0005524	4	4
OG0005525	4	4
OG0005526	4	4
OG0005527	4	4
OG0005528	4	4
OG0005529	9	9
OG0005530	4	4
OG0005531	4	4
OG0005532	4	4
OG0005533	4	4
OG0005534	4	4
OG0005535	4	4
OG0005536	5	5
OG0005537	4	4
OG0005538	4	4
OG0005539	6	6
OG0005540	4	4
OG0005541	4	4
